"","q1AgeBeginCoding","q2Age","q3Gender","q4Education","q5DegreeFocus","q8JobLevel","q9CurrentRole","q10Industry","q24VimorEmacs"
"14115","3","4","1","5","1",6,"11","14","1"
"14116","3","3","1","5","1",3,"9","5","2"
"14117","3","3","1","6","2",1,"9","5","2"
"14118","3","4","1","5","1",7,"11","13","1"
"14119","1","3","1","5","1",4,"9","12","1"
"14120","4","3","1","5","1",4,"9","14","1"
"14121","3","3","1","5","1",4,"9","5","1"
"14122","3","3","1","5","1",1,"18","4","2"
"14123","3","3","1","7","1",1,"18","14","1"
"14124","2","3","1","5","1",1,"18","14","1"
"14125","4","4","1","5","2",5,"4","14","1"
"14126","3","3","1","1","1",1,"1","14","1"
"14127","3","4","2","5","1",5,"9","14","1"
"14128","4","5","1","7","1",7,"11","14","1"
"14129","3","3","1","3","1",1,"1","14","1"
"14130","4","4","1","5","1",4,"3","12","1"
"14131","3","3","1","6","1",1,"18","14","2"
"14132","4","5","1","5","1",9,"11","14","2"
"14133","2","4","1","5","2",4,"9","5","1"
"14134","3","4","1","5","2",8,"1","14","1"
"14135","3","3","1","5","1",4,"4","14","1"
"14136","3","3","1","5","1",4,"3","14","1"
"14137","3","3","2","5","2",1,"2","14","1"
"14138","2","3","2","7","1",1,"9","5","2"
"14139","4","4","1","5","2",5,"1","14","1"
"14140","3","5","1","7","2",5,"4","14","1"
"14141","2","2","1","2","1",1,"18","11","1"
"14142","3","3","2","5","1",1,"18","14","2"
"14143","3","3","1","2","1",1,"18","4","1"
"14144","3","4","1","5","2",5,"4","14","1"
"14145","3","3","1","5","1",4,"3","10","1"
"14146","3","3","1","5","2",4,"2","14","2"
"14147","4","5","1","5","1",5,"9","14","1"
"14148","3","3","1","5","1",1,"18","14","2"
"14149","3","3","1","3","1",1,"18","13","1"
"14150","3","5","1","5","2",6,"11","5","1"
"14151","2","5","1","5","2",7,"11","14","1"
"14152","3","4","2","5","1",2,"9","14","1"
"14153","4","3","1","5","1",4,"9","8","2"
"14154","3","4","1","5","1",6,"17","1","2"
"14155","3","4","2","5","1",4,"9","2","2"
"14156","3","3","1","5","1",1,"18","6","1"
"14157","3","5","3","7","1",5,"9","2","1"
"14158","3","3","1","5","2",4,"4","14","2"
"14159","3","5","1","5","1",6,"7","10","2"
"14160","5","4","2","7","2",4,"5","12","1"
"14161","3","4","1","7","1",5,"4","14","1"
"14162","2","2","2","7","2",1,"18","4","2"
"14163","2","3","1","2","1",4,"3","8","1"
"14164","3","3","1","5","1",4,"3","4","1"
"14165","3","3","1","5","1",1,"7","14","1"
"14166","3","3","1","7","1",1,"18","4","1"
"14167","3","3","1","5","1",1,"9","3","2"
"14168","2","3","1","6","1",1,"18","14","1"
"14169","3","3","1","5","1",2,"9","1","2"
"14170","3","3","1","2","2",1,"18","4","1"
"14171","3","3","1","5","1",4,"4","14","1"
"14172","3","4","1","5","1",5,"3","14","1"
"14173","4","4","1","5","1",6,"3","8","2"
"14174","2","3","1","7","1",1,"18","1","1"
"14175","3","3","2","5","1",4,"9","14","1"
"14176","3","3","1","7","1",1,"18","14","1"
"14177","3","3","1","5","1",4,"1","1","2"
"14178","3","4","1","7","2",3,"4","12","1"
"14179","3","3","1","5","1",1,"18","4","1"
"14180","2","4","1","7","1",5,"10","14","1"
"14181","3","3","1","2","1",1,"18","4","1"
"14182","3","4","1","5","1",5,"2","14","1"
"14183","4","4","1","3","2",5,"9","5","2"
"14184","2","3","1","5","1",1,"9","14","1"
"14185","3","3","1","6","1",4,"4","13","1"
"14186","2","4","1","7","1",5,"17","14","1"
"14187","3","4","1","5","1",5,"4","14","2"
"14188","4","4","1","7","1",5,"9","5","2"
"14189","4","4","1","7","1",4,"2","14","1"
"14190","2","4","1","5","2",4,"4","8","1"
"14191","1","4","1","6","1",6,"3","14","1"
"14192","4","4","2","5","1",5,"2","4","1"
"14193","3","3","2","6","1",1,"18","14","1"
"14194","3","3","1","3","1",1,"18","4","1"
"14195","4","4","1","5","1",2,"6","8","1"
"14196","3","4","1","7","2",5,"4","14","2"
"14197","4","4","1","6","2",1,"6","5","1"
"14198","3","3","1","3","1",1,"18","4","1"
"14199","1","4","1","5","1",8,"9","20","2"
"14200","3","3","1","5","1",1,"18","14","2"
"14201","3","3","1","5","2",1,"18","5","1"
"14202","3","4","2","5","1",5,"10","14","1"
"14203","2","2","1","7","2",1,"18","4","1"
"14204","3","3","1","3","1",1,"18","4","1"
"14205","1","2","1","5","1",1,"18","14","2"
"14206","3","3","1","1","1",4,"1","14","1"
"14207","3","2","1","3","1",1,"18","4","2"
"14208","3","3","1","5","1",1,"18","4","1"
"14209","3","4","2","5","1",2,"1","8","1"
"14210","2","4","1","7","1",5,"2","10","1"
"14211","2","4","2","5","1",6,"16","19","1"
"14212","3","2","1","7","2",1,"18","14","1"
"14213","2","4","1","7","2",5,"3","5","2"
"14214","3","5","1","5","1",7,"11","14","1"
"14215","3","3","1","5","1",1,"18","14","2"
"14216","3","3","1","7","1",2,"6","14","1"
"14217","3","3","2","6","1",1,"18","4","1"
"14218","3","3","1","5","2",1,"18","1","1"
"14219","3","3","2","7","1",1,"18","14","2"
"14220","2","4","1","7","1",5,"3","14","1"
"14221","4","7","1","5","2",7,"4","20","2"
"14222","3","4","2","6","1",5,"3","5","1"
"14223","2","3","1","5","1",4,"13","9","1"
"14224","2","2","1","5","1",1,"18","14","1"
"14225","2","2","1","5","1",1,"3","14","1"
"14226","3","4","1","5","1",5,"4","5","1"
"14227","5","4","1","7","1",6,"4","14","1"
"14228","3","4","1","5","2",10,"4","5","1"
"14229","3","5","1","7","2",5,"4","14","1"
"14230","3","4","1","5","1",1,"13","4","1"
"14231","2","4","1","7","2",5,"9","14","1"
"14232","2","3","1","3","1",1,"3","4","1"
"14233","1","6","1","5","1",7,"9","5","1"
"14234","5","4","1","7","2",2,"5","12","1"
"14235","3","3","2","6","1",1,"18","14","1"
"14236","3","3","2","7","1",4,"9","14","1"
"14237","4","4","1","5","1",4,"3","14","1"
"14238","4","4","1","7","1",5,"6","14","1"
"14239","3","3","1","2","2",7,"6","4","2"
"14240","3","3","2","3","1",1,"18","13","1"
"14241","4","4","1","5","1",5,"9","14","1"
"14242","1","5","1","7","2",6,"4","14","1"
"14243","3","3","2","3","2",1,"4","14","1"
"14244","2","3","2","7","2",1,"18","14","1"
"14245","3","3","1","7","1",4,"9","4","2"
"14246","2","4","1","5","2",6,"4","10","1"
"14247","2","3","1","6","1",1,"18","4","1"
"14248","3","7","1","5","1",9,"19","14","1"
"14249","3","3","1","3","1",1,"6","5","2"
"14250","3","3","1","1","2",1,"18","4","2"
"14251","4","4","1","7","1",4,"9","8","1"
"14252","1","4","1","6","1",5,"4","8","1"
"14253","3","3","2","3","1",4,"2","5","1"
"14254","3","4","1","5","1",10,"11","2","1"
"14255","3","3","1","2","2",1,"18","14","1"
"14256","3","3","1","5","1",4,"9","14","1"
"14257","3","4","1","7","1",5,"4","8","1"
"14258","3","3","1","3","2",1,"18","14","1"
"14259","3","3","1","7","1",4,"2","14","1"
"14260","3","3","1","5","1",1,"7","14","1"
"14261","4","5","1","6","1",5,"3","3","1"
"14262","3","4","1","5","1",4,"1","10","1"
"14263","3","4","1","3","2",5,"4","12","1"
"14264","3","3","1","3","1",1,"19","14","2"
"14265","3","3","2","3","1",1,"15","14","2"
"14266","3","3","1","5","1",1,"18","14","1"
"14267","3","3","1","5","1",2,"9","14","1"
"14268","5","4","1","3","1",1,"18","14","1"
"14269","3","4","1","7","1",5,"9","14","1"
"14270","1","5","1","7","1",7,"11","5","1"
"14271","3","4","1","5","2",5,"13","15","1"
"14272","3","5","1","6","2",5,"3","14","1"
"14273","3","3","1","5","1",1,"18","14","1"
"14274","4","4","1","7","2",5,"6","1","2"
"14275","2","4","1","5","1",5,"9","1","2"
"14276","3","3","1","5","1",1,"4","14","2"
"14277","3","3","3","5","1",4,"3","14","1"
"14278","2","3","2","5","1",1,"18","4","1"
"14279","2","4","2","5","1",1,"18","4","2"
"14280","2","4","1","7","1",6,"4","5","1"
"14281","3","4","1","6","2",4,"4","4","1"
"14282","2","3","1","7","1",4,"9","14","1"
"14283","3","3","1","5","2",1,"18","4","1"
"14284","3","3","2","5","2",1,"18","14","1"
"14285","3","3","1","5","1",2,"2","5","1"
"14286","1","2","1","5","2",3,"1","3","1"
"14287","4","3","1","7","1",4,"9","14","2"
"14288","4","4","1","7","2",5,"7","14","1"
"14289","3","3","2","5","1",1,"4","14","1"
"14290","2","5","1","5","1",6,"4","14","2"
"14291","3","3","2","3","1",1,"18","14","1"
"14292","2","3","1","5","1",4,"4","9","1"
"14293","1","4","1","7","1",10,"11","14","1"
"14294","2","3","1","5","2",5,"3","14","1"
"14295","4","5","1","5","1",5,"9","5","1"
"14296","3","4","1","7","2",5,"9","14","2"
"14297","3","2","1","5","1",1,"18","14","1"
"14298","2","6","1","7","1",9,"6","14","1"
"14299","4","4","1","5","1",5,"2","10","1"
"14300","2","5","1","5","1",5,"3","14","1"
"14301","3","2","1","6","1",4,"1","10","2"
"14302","4","4","1","5","1",4,"9","5","2"
"14303","4","4","1","5","2",4,"1","4","1"
"14304","3","3","1","5","2",1,"18","4","1"
"14305","4","4","2","7","2",4,"11","1","2"
"14306","2","3","1","5","1",5,"1","4","1"
"14307","3","4","1","5","2",5,"16","14","1"
"14308","3","3","1","7","2",1,"18","14","1"
"14309","2","4","1","5","1",4,"9","14","1"
"14310","3","3","1","5","1",1,"18","4","1"
"14311","2","4","1","6","1",4,"9","13","1"
"14312","4","4","2","5","2",4,"5","5","1"
"14313","4","4","1","7","1",4,"2","5","1"
"14314","2","3","1","2","1",3,"5","14","2"
"14315","4","4","1","5","2",4,"10","14","1"
"14316","3","4","1","3","2",4,"3","14","1"
"14317","3","4","1","2","1",1,"18","4","2"
"14318","2","3","1","5","1",4,"3","1","1"
"14319","3","4","1","5","1",1,"18","14","1"
"14320","5","4","1","7","1",4,"2","15","1"
"14321","2","3","1","7","1",1,"18","4","2"
"14322","3","3","1","7","1",4,"2","10","1"
"14323","3","3","2","7","1",1,"18","14","2"
"14324","4","4","2","5","2",4,"7","5","1"
"14325","3","5","1","7","2",5,"4","12","1"
"14326","3","5","1","3","1",5,"4","13","2"
"14327","4","3","1","7","1",5,"9","14","1"
"14328","5","5","1","5","1",5,"4","12","1"
"14329","3","3","1","4","1",1,"18","10","1"
"14330","2","4","1","5","1",5,"3","16","1"
"14331","2","3","1","5","2",1,"18","4","1"
"14332","3","3","1","3","1",4,"3","5","1"
"14333","3","5","1","2","1",6,"11","14","2"
"14334","2","3","1","7","2",4,"3","14","1"
"14335","2","4","1","7","1",5,"11","5","1"
"14336","3","3","1","6","1",4,"3","13","1"
"14337","3","3","1","5","1",1,"18","14","2"
"14338","2","4","1","5","1",4,"17","10","1"
"14339","3","3","1","7","1",1,"18","7","1"
"14340","3","4","1","5","2",5,"4","6","2"
"14341","3","3","1","7","1",4,"9","14","1"
"14342","3","3","2","3","1",1,"18","14","1"
"14343","1","3","1","7","2",1,"18","14","1"
"14344","3","1","3","7","2",1,"18","14","1"
"14345","3","6","1","5","1",3,"4","5","2"
"14346","4","3","1","6","1",1,"18","4","1"
"14347","2","3","1","5","1",1,"18","14","1"
"14348","3","3","2","3","1",1,"18","14","1"
"14349","2","5","1","3","1",6,"9","13","1"
"14350","3","5","1","5","1",5,"4","14","1"
"14351","3","3","1","7","1",5,"3","5","1"
"14352","2","3","1","7","1",1,"18","4","1"
"14353","3","3","2","7","1",1,"18","14","2"
"14354","3","3","1","3","2",1,"4","14","1"
"14355","3","4","1","5","1",7,"7","12","1"
"14356","2","3","1","7","2",4,"6","14","2"
"14357","2","3","1","5","1",1,"3","14","1"
"14358","3","3","1","7","2",1,"6","14","2"
"14359","3","5","1","5","1",5,"4","14","1"
"14360","3","4","2","5","1",1,"7","2","1"
"14361","3","3","1","5","1",1,"18","10","2"
"14362","1","3","1","5","1",5,"9","3","1"
"14363","2","4","1","7","2",5,"17","2","1"
"14364","2","4","1","7","2",5,"3","5","1"
"14365","2","2","1","5","1",1,"18","4","1"
"14366","2","4","1","5","1",5,"2","14","1"
"14367","3","4","1","5","1",10,"9","14","2"
"14368","3","3","1","5","2",1,"18","14","2"
"14369","2","5","1","3","1",3,"3","10","1"
"14370","3","3","1","2","1",3,"4","14","1"
"14371","3","3","2","3","1",1,"18","4","1"
"14372","3","3","2","5","1",1,"18","14","1"
"14373","1","5","1","5","1",8,"10","5","1"
"14374","3","3","3","7","2",1,"18","4","2"
"14375","3","4","1","6","1",5,"2","8","1"
"14376","3","4","1","5","2",5,"1","8","2"
"14377","3","3","1","5","1",4,"9","10","1"
"14378","4","4","1","7","1",5,"2","14","1"
"14379","2","4","1","5","2",5,"7","14","1"
"14380","3","3","1","3","1",10,"8","2","2"
"14381","2","4","1","7","1",5,"9","5","1"
"14382","3","4","2","5","1",5,"9","5","1"
"14383","6","4","1","2","1",1,"18","14","1"
"14384","3","4","1","3","1",3,"9","7","1"
"14385","3","5","1","7","1",8,"9","4","1"
"14386","3","3","1","3","1",1,"5","5","1"
"14387","3","4","1","6","1",1,"18","4","1"
"14388","3","4","1","7","1",5,"9","14","1"
"14389","3","4","1","5","2",7,"9","4","1"
"14390","3","6","1","7","2",4,"19","5","2"
"14391","3","3","1","7","1",1,"18","4","1"
"14392","4","4","1","6","1",4,"9","14","1"
"14393","2","5","1","3","1",5,"4","6","2"
"14394","3","3","1","5","2",2,"6","10","1"
"14395","2","5","1","6","1",10,"9","5","1"
"14396","3","3","2","7","1",1,"18","14","2"
"14397","3","4","1","7","1",4,"4","14","1"
"14398","2","4","1","7","1",5,"9","6","1"
"14399","4","4","1","7","2",6,"6","15","2"
"14400","4","4","2","7","1",5,"3","8","1"
"14401","2","5","1","5","1",5,"1","2","1"
"14402","3","3","1","3","2",1,"18","1","1"
"14403","3","3","1","5","2",1,"18","4","1"
"14404","3","3","1","5","1",1,"18","14","2"
"14405","2","5","1","5","1",5,"2","5","1"
"14406","1","1","1","5","1",1,"18","14","1"
"14407","3","3","1","7","1",4,"9","5","1"
"14408","3","4","1","6","1",5,"4","5","1"
"14409","1","4","1","3","1",7,"11","14","1"
"14410","3","3","2","5","1",5,"1","14","1"
"14411","3","3","1","2","2",1,"18","4","1"
"14412","4","4","1","6","1",4,"16","13","2"
"14413","2","5","1","7","1",5,"12","7","1"
"14414","3","4","1","7","1",5,"4","5","1"
"14415","2","3","1","2","1",4,"4","5","1"
"14416","1","4","1","3","1",3,"2","14","1"
"14417","2","4","1","5","2",3,"4","10","1"
"14418","4","3","2","6","2",4,"2","14","1"
"14419","3","3","2","5","1",1,"4","14","1"
"14420","2","2","1","5","2",1,"18","14","2"
"14421","2","3","1","5","1",2,"17","14","1"
"14422","1","4","1","3","1",5,"9","5","1"
"14423","3","4","1","7","1",5,"4","5","1"
"14424","3","4","2","7","1",2,"4","11","1"
"14425","3","3","1","1","1",1,"4","14","1"
"14426","1","3","1","3","1",1,"18","14","1"
"14427","3","5","1","5","1",10,"8","9","2"
"14428","3","3","1","5","2",1,"18","4","2"
"14429","3","4","1","5","2",4,"10","2","1"
"14430","3","4","2","5","1",4,"3","1","1"
"14431","3","3","1","7","1",8,"9","11","1"
"14432","3","3","1","5","1",4,"3","5","1"
"14433","1","3","2","7","1",4,"16","13","1"
"14434","3","3","2","6","2",4,"1","2","1"
"14435","2","4","1","3","1",6,"9","14","1"
"14436","3","4","1","7","1",5,"3","15","1"
"14437","3","3","1","5","1",6,"9","14","1"
"14438","2","4","1","7","1",6,"9","14","1"
"14439","2","5","1","5","2",8,"9","1","2"
"14440","2","4","1","7","1",5,"9","14","1"
"14441","4","4","1","5","2",4,"4","14","1"
"14442","3","3","2","3","1",1,"18","4","1"
"14443","2","5","1","7","1",1,"18","4","2"
"14444","3","3","2","5","1",2,"9","5","1"
"14445","2","3","1","3","1",4,"4","10","1"
"14446","2","3","1","7","1",1,"4","14","1"
"14447","3","3","1","3","2",1,"18","4","1"
"14448","2","4","1","6","1",7,"11","14","2"
"14449","2","5","1","5","1",5,"9","14","1"
"14450","3","4","1","5","1",5,"4","4","1"
"14451","3","3","2","5","2",1,"18","14","1"
"14452","3","4","1","5","1",5,"17","10","1"
"14453","1","5","1","2","1",8,"11","5","1"
"14454","3","4","1","6","1",5,"4","12","1"
"14455","3","4","1","6","2",4,"4","14","1"
"14456","2","5","1","5","2",5,"3","5","1"
"14457","4","5","1","5","2",5,"3","2","1"
"14458","3","3","1","5","1",1,"18","14","1"
"14459","2","3","1","2","1",3,"1","10","1"
"14460","3","3","1","6","1",1,"18","4","2"
"14461","2","3","1","3","1",2,"2","14","2"
"14462","3","4","1","7","1",7,"4","9","1"
"14463","3","4","1","5","1",5,"9","6","1"
"14464","1","4","1","6","1",5,"7","14","1"
"14465","2","3","1","3","1",1,"16","13","1"
"14466","1","5","1","5","1",5,"3","5","1"
"14467","2","4","1","6","1",3,"13","6","1"
"14468","4","4","1","3","2",1,"18","2","1"
"14469","3","4","1","6","2",5,"3","14","1"
"14470","4","4","1","5","2",5,"3","9","1"
"14471","3","4","1","5","1",5,"9","16","1"
"14472","3","3","1","2","1",1,"18","4","2"
"14473","2","4","1","7","1",5,"9","14","2"
"14474","2","5","1","7","1",3,"3","1","1"
"14475","5","4","1","7","2",1,"9","4","1"
"14476","3","5","1","2","1",3,"9","14","1"
"14477","3","4","1","5","1",6,"9","14","1"
"14478","3","3","1","3","1",1,"18","4","1"
"14479","3","3","1","5","1",5,"9","3","1"
"14480","2","3","1","7","1",10,"4","4","2"
"14481","3","4","1","5","1",1,"18","14","1"
"14482","2","3","1","5","2",1,"9","14","2"
"14483","2","4","1","7","1",6,"4","10","1"
"14484","3","4","1","5","1",1,"9","14","1"
"14485","3","3","1","3","2",2,"17","14","2"
"14486","3","3","1","5","1",1,"18","14","1"
"14487","4","3","1","5","2",4,"9","1","2"
"14488","2","3","2","7","1",1,"2","4","1"
"14489","3","3","2","5","1",1,"18","14","1"
"14490","3","4","1","5","1",5,"3","12","1"
"14491","3","3","1","5","2",2,"9","14","1"
"14492","2","5","1","3","2",9,"11","5","1"
"14493","2","6","1","7","1",7,"17","8","2"
"14494","3","2","1","3","1",1,"18","4","1"
"14495","3","3","2","5","1",2,"5","14","1"
"14496","3","3","1","6","1",1,"1","4","2"
"14497","4","5","1","5","2",5,"9","12","2"
"14498","3","4","1","5","1",4,"10","1","2"
"14499","3","3","2","5","1",4,"10","14","1"
"14500","4","4","1","7","1",5,"10","14","1"
"14501","2","4","1","6","1",5,"3","14","1"
"14502","2","3","1","5","1",1,"18","14","1"
"14503","9","7","3","6","2",10,"6","5","1"
"14504","3","3","2","6","1",1,"18","14","1"
"14505","3","3","2","3","2",1,"18","4","1"
"14506","3","3","1","3","2",1,"18","14","2"
"14507","3","2","1","6","1",1,"18","4","1"
"14508","3","2","1","6","2",4,"7","2","1"
"14509","3","3","1","5","1",4,"9","14","1"
"14510","3","4","1","7","1",5,"5","12","1"
"14511","2","2","1","2","2",1,"18","4","2"
"14512","3","4","1","5","1",5,"4","10","1"
"14513","2","4","1","7","2",10,"9","14","1"
"14514","4","3","1","5","2",4,"9","11","1"
"14515","3","3","1","5","2",1,"18","4","1"
"14516","4","5","1","6","2",10,"4","14","1"
"14517","3","2","2","5","1",1,"18","4","2"
"14518","3","4","2","5","1",5,"2","14","1"
"14519","3","4","2","6","1",5,"9","14","1"
"14520","3","5","1","5","1",6,"13","19","1"
"14521","2","3","1","5","2",2,"13","14","2"
"14522","3","3","1","7","1",10,"6","14","2"
"14523","3","2","2","7","1",1,"18","5","1"
"14524","2","4","1","6","1",5,"13","14","1"
"14525","4","4","1","6","1",5,"7","14","1"
"14526","4","4","2","5","1",5,"9","14","1"
"14527","3","4","1","5","1",5,"4","4","2"
"14528","2","5","1","5","1",5,"4","5","1"
"14529","3","4","1","5","1",5,"3","5","1"
"14530","3","3","1","5","1",1,"3","14","1"
"14531","1","4","1","7","1",5,"13","9","1"
"14532","2","3","1","3","1",4,"4","8","2"
"14533","3","3","1","3","1",1,"18","4","2"
"14534","3","3","1","5","1",1,"18","14","2"
"14535","3","5","1","5","1",3,"1","12","1"
"14536","3","3","1","7","2",2,"3","13","2"
"14537","4","5","1","5","2",6,"8","19","2"
"14538","2","6","1","3","2",9,"9","13","1"
"14539","3","3","2","5","1",1,"18","3","1"
"14540","2","3","2","3","1",1,"18","4","2"
"14541","3","3","1","5","1",1,"1","11","1"
"14542","5","5","1","5","1",5,"1","14","1"
"14543","4","4","1","7","2",8,"7","5","2"
"14544","2","5","1","7","1",5,"3","14","1"
"14545","3","4","1","3","2",4,"4","14","2"
"14546","2","4","1","3","1",5,"1","14","1"
"14547","4","4","1","7","1",4,"9","5","1"
"14548","3","6","1","7","2",6,"13","3","2"
"14549","3","3","2","5","2",4,"1","13","1"
"14550","4","3","2","5","1",1,"18","4","1"
"14551","2","3","1","5","1",1,"18","14","1"
"14552","3","3","1","5","1",1,"9","14","1"
"14553","3","3","1","7","1",4,"10","14","1"
"14554","3","3","1","5","1",2,"7","14","1"
"14555","1","3","2","5","1",2,"1","10","1"
"14556","2","3","1","5","2",7,"11","14","2"
"14557","3","3","1","7","1",4,"1","5","1"
"14558","3","3","1","5","1",4,"2","14","2"
